account_id,signup_ts_utc,signup_month,initial_plan_tier,region,acquisition_channel
acct_002485,2024-09-18T19:12:00+00:00,2024-09-01,free,EU,direct
acct_002486,2024-05-04T09:15:00+00:00,2024-05-01,free,EU,partner
acct_002487,2024-08-24T17:30:00+00:00,2024-08-01,free,NA,direct
acct_002488,2024-08-08T12:38:00+00:00,2024-08-01,free,LATAM,organic
acct_002489,2024-02-02T18:21:00+00:00,2024-02-01,free,APAC,partner
acct_002490,2024-08-10T09:30:00+00:00,2024-08-01,free,EU,organic
acct_002491,2024-06-25T19:26:00+00:00,2024-06-01,free,EU,paid_search
acct_002492,2024-05-19T11:35:00+00:00,2024-05-01,free,NA,direct
acct_002493,2024-04-11T17:34:00+00:00,2024-04-01,free,APAC,partner
acct_002494,2024-01-05T20:49:00+00:00,2024-01-01,free,NA,partner
acct_002495,2024-06-25T15:47:00+00:00,2024-06-01,free,EU,paid_search
acct_002496,2024-06-15T11:29:00+00:00,2024-06-01,free,APAC,partner
acct_002497,2024-04-22T19:16:00+00:00,2024-04-01,free,APAC,organic
acct_002498,2024-03-04T18:26:00+00:00,2024-03-01,free,LATAM,direct
acct_002499,2024-08-02T16:03:00+00:00,2024-08-01,free,APAC,organic
acct_002500,2024-07-02T16:55:00+00:00,2024-07-01,free,APAC,direct
